id,tweet_text,tweet_created,source,favorite_count,retweet_count
1192138541683183617,2 Many ISI agents arr ,2019-11-06 17:55:51,Twitter for Android,0,447
1192138540630433792,RT cbcmarketplace Some of the scam calls appearing to come from government agencies tell potential victims that their social insuranc ,2019-11-06 17:55:51,Twitter for iPhone,0,20
1192138539745587200,RT CrisisTextLine Happy one year to our Canada branch of Crisis Text Line Here s to many more ,2019-11-06 17:55:51,Hootsuite Inc.,0,6
1192138528110440448, VivienneJaneA BrettAdam72 WSJ greg ip Ah yes Vivienne the waits that are created by a triage system that ,2019-11-06 17:55:48,Twitter Web App,0,0
1192138527917662208, mattprince1969 I observed what I think was a S triangulosa in a stairway in an apartment building in Toronto Can ,2019-11-06 17:55:48,Twitter Web App,0,0
1192138524956512256,RT PLKingsCCHL Congrats to ReeceProulx1 as he s part of the CCHL PR squad that defeated LHJAAAQ last night in Terrebonne PQ Part ,2019-11-06 17:55:47,Twitter for iPhone,0,3
1192138520426696704,Job opportunity just launched Seeking a locally engaged Development Officer Analyst at the Embassy of Canada in Ho ,2019-11-06 17:55:46,Twitter for iPhone,0,0
1192138516966166528,SnitchSeeker readers in the U S Canada follow SnitchSeeker now amp RT this post for the chance to win a Ha ,2019-11-06 17:55:45,Twitter for Android,0,2
1192138513124335617,RT NatCitizens NICE COUNTRIES FINISH LAST Trudeau s Canada is too nice to fight for Western jobs too nice to stand up to Communist Chin ,2019-11-06 17:55:45,TweetDeck,0,11
1192138508351098881,2 Many ISI agents arr ,2019-11-06 17:55:43,Twitter for Android,0,447
1192138507680198658, mwtravelnetwork A5 I like to create bingo cards w things we might see along the way I like to insert them into t ,2019-11-06 17:55:43,Twitter Web App,1,0
1192138496766443521, quadrupleloops I wonder if skate Canada granted him filming privileges without ISU being aware of it ,2019-11-06 17:55:41,Twitter for iPhone,0,0
1192138496309370880,I ,2019-11-06 17:55:41,Twitter for Android,0,27
1192138495965483009,RT needlsJustin A8 1 2 Saturation is a sign of opportunity it s a sign to evolve learn build and grow your brand and product Target n ,2019-11-06 17:55:40,Twitter Web App,0,1
1192138495118196738, Shuaibabba Hi Shuaibabba we help people interested in travelling abroad do so by providing them experts that wil ,2019-11-06 17:55:40,TweetDeck,0,0
1192138493151129600,Bikini Kill hit Canada on North American tour ,2019-11-06 17:55:40,Twitter Web App,0,0
1192138493151121408,RT honeybadger the CTVNews A leader on the world stage wore blackface three times that we know of He s still the PM of Canada Your ,2019-11-06 17:55:40,Twitter Web App,0,3
1192138492177862658,RT DestinationCAN After 5 years as President and CEO of Destination Canada we d like to say thank you to DavidFGoldstein as he embarks ,2019-11-06 17:55:40,Twitter Web App,0,5
1192138491766984705,2 Many ISI agents arr ,2019-11-06 17:55:39,Twitter for iPad,0,447
1192138488960839680,Whole Country ,2019-11-06 17:55:39,Twitter Web App,0,0
1192138485140008961,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:55:38,Twitter for iPhone,0,1258
1192138483483037696,2 Many ISI agents arr ,2019-11-06 17:55:37,Twitter for Android,0,447
1192138483051245569,RT jamft In addition Alberta should also leave the federal E I plan and create our own Alberta workers contributes between 2B 3B mo ,2019-11-06 17:55:37,Twitter for iPhone,0,1
1192138481889210368,RT BSeparation A creative idea for market access for BuffaloRepublic s energy products via pipeline to Hudson s Bay then tanker shippin ,2019-11-06 17:55:37,Twitter for Android,0,3
1192138478827401218, CDNProgressive kk in AB Kirky861 Prem S JaminAgain WBrettWilson CoryBMorgan bcbluecon albertaseparate ,2019-11-06 17:55:36,Twitter Web App,0,0
1192138474578513920,RT IRPP CI2100 has just released its first report a blueprint for Canada in 2100 At the heart of it lies the ambitious goal 100 mill ,2019-11-06 17:55:35,Twitter Web App,0,1
1192138469415497729,ISID Professors of Practice Mark Berlin and Timothy Hodges discuss the future of Canada s international development ,2019-11-06 17:55:34,Twitter for iPhone,0,0
1192138467502936064,RT needlsJustin A7 Time to market Additional features The addition of AI an Automation the list goes on and on StartupChats sco ,2019-11-06 17:55:34,Twitter Web App,0,1
1192138467297255424,I ,2019-11-06 17:55:34,Twitter for Android,0,5
1192138466722607104,Maligne Lake at Sunrise Canada 3749 5624 OC Content not my own earthporn nature ,2019-11-06 17:55:33,dlvr.it,0,1
1192138465825083393,Regarding climate scientists may be sayi ,2019-11-06 17:55:33,Twitter for iPhone,0,0
1192138465758076928,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:55:33,Twitter for iPhone,0,188
1192138465447731208, andy in TO MuleThornbrugh jpuopolo TheBigE38394585 realDonaldTrump You are from Canada so maybe you should wor ,2019-11-06 17:55:33,Twitter Web App,0,0
1192138461404389376, janewordsmith Canada s Cancers doing all they can with their small thinking minds to undermine our democracy Welc ,2019-11-06 17:55:32,Twitter for iPhone,0,0
1192138459542163461,Canada 45 ,2019-11-06 17:55:32,Twitter for Android,0,417
1192138456224256000,RT RepMGS We should be leading this charge not missing in action ,2019-11-06 17:55:31,Twitter for Android,0,17
1192138456106848256,Plus CalgaryOpera a ,2019-11-06 17:55:31,Twitter for iPhone,0,0
1192138455997915137,RT putinsgay What bad night for Trump means for 2020 ,2019-11-06 17:55:31,Twitter for Android,0,1
1192138453573685249,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:55:30,Twitter for Android,0,188
1192138453393252352,RT CanEmbChile Closing Notice The Embassy of Canada in Chile will close at 1 p m today For emergency consular assistance please ch ,2019-11-06 17:55:30,Twitter for iPhone,0,3
1192138452323598336,Vancouver s koi have looked into the face of death It has beady eyes scuba feedly,2019-11-06 17:55:30,Twitter Web Client,0,0
1192138449496657920,2 Many ISI agents arr ,2019-11-06 17:55:29,Twitter for Android,0,447
1192138444480360449,RT animal leaks This happens because you buy Canada Goose coats A dead dog in your neck canadagoosekills ,2019-11-06 17:55:28,Twitter for Android,0,648
1192138444106940417,2 Many ISI agents arr ,2019-11-06 17:55:28,Twitter for Android,0,447
1192138442244837376, HeerJeet best political columnist in English Canada is damning with faint praise tbh,2019-11-06 17:55:28,Twitter Web App,0,0
1192138439417839616, Haggar cana ,2019-11-06 17:55:27,Twitter for Android,0,1
1192138439346384896,RT BloombergCA Government housing agency says new mortgage stress tests are making Canada s real estate market less risky ,2019-11-06 17:55:27,Twitter for iPhone,0,1
1192138437819809792, JohnAll63815927 molly6342 JustinSchafer1 AntiExstremism SusanIverach vesnalaurie8 BrentDgls Danbalkwill1 ,2019-11-06 17:55:27,Twitter for Android,0,0
1192138437500866560,2 Many ISI agents arr ,2019-11-06 17:55:27,Twitter for Android,0,447
1192138432774057986,Basically if the ,2019-11-06 17:55:25,Twitter for iPhone,0,10
1192138432077795330,My cousin got diagnosed with cancer stage 4 with lymphoblastic lyphoma My aunt is a single mother with 4 ,2019-11-06 17:55:25,Twitter for iPhone,0,42
1192138426520416256,RT Borealconserve Canada s Boreal Forest is the largest intact forest on the planet and there are a million reasons to conserve it c ,2019-11-06 17:55:24,Twitter for iPhone,0,11
1192138425144471552,Imagine if an ,2019-11-06 17:55:24,Twitter for Android,0,110
1192138423127158784,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:55:23,Twitter for Android,0,1258
1192138422598721536,RT SecPompeo In August RealDonaldTrump signed an Executive Order blocking property amp interests in property of the illegitimate Maduro re ,2019-11-06 17:55:23,Twitter for iPhone,0,2358
1192138421902434310, LakesStiles WildLakeland NTCentralFells CumbrianRambler fungifrolics The only thing I found was a spotted lake ,2019-11-06 17:55:23,Twitter for iPhone,0,0
1192138415812145152,So good to hear that Vancouver city council approved a fireworks ban last night Doesn t look like it will apply ,2019-11-06 17:55:21,Twitter for iPhone,0,0
1192138410535870464, CroftElectric Electrician Electrical ,2019-11-06 17:55:20,Hootsuite Inc.,0,0
1192138409000615937,RT TerryGlavin If you re even remotely interested in the tragic human terrain at the interstices of inequality multiculturalism racism ,2019-11-06 17:55:20,Twitter for iPhone,0,16
1192138407331258368,RT ArleneDickinson Canada is not perfect but it s an amazing country Separating from it makes no sense we re stronger as a country tog ,2019-11-06 17:55:19,Twitter for Android,0,69
1192138405464821760,RT NandoDF As a Canadian scientist I am appalled at this systematic and perverse denial of visas JustinTrudeau s government must addres ,2019-11-06 17:55:19,Twitter for iPhone,0,25
1192138404869206016, ,2019-11-06 17:55:19,Twitter Web App,0,2
1192138401690112002, ,2019-11-06 17:55:18,Twitter for iPhone,0,8
1192138401287245825,2 Many ISI agents arr ,2019-11-06 17:55:18,Twitter for Android,0,447
1192138400679239680, calideplorable1 StalkerOfRed SissysDad KarolRhodes13 mamie582 AngelaBelcamino realDonaldTrump Canada has not ,2019-11-06 17:55:18,Twitter Web App,0,0
1192138395088302081,Zero compromising from ,2019-11-06 17:55:16,Twitter for iPhone,0,83
1192138393787854848,RT mayorblaine Separation isn t the answer to a problem it s just another problem You re being fed misinformation in order to build upon ,2019-11-06 17:55:16,Twitter for iPhone,0,19
1192138392475029505, Startup Canada scotiabank Sometimes I find that you have to ignore what your competition is doing for a bit and f ,2019-11-06 17:55:16,Twitter Web App,0,0
1192138391254687745,Sidney Spit in GulfIslandsNPR is one of the few places in Canada where silky beach pea Lathyrus littoralis grows ,2019-11-06 17:55:15,Hootsuite Inc.,0,0
1192138390902198273,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:55:15,Twitter for iPhone,0,1258
1192138386229862400, joyceandangels AlaskaMamaT JoeBiden senatemajldr Is that why the house won t address the USMCA Seems like a tr ,2019-11-06 17:55:14,Twitter for iPhone,0,0
1192138380521410567,2 Many ISI agents arr ,2019-11-06 17:55:13,Twitter for iPhone,0,447
1192138376289411072,When the airport officials demand for 100 bribe or they delay your flight to Canada ,2019-11-06 17:55:12,Twitter for Android,0,0
1192138376150863872,2 Many ISI agents arr ,2019-11-06 17:55:12,Twitter for Android,0,447
1192138370169942017,RT salvationarmy Join us Dec 7 for the Santa Shuffle that runs in 37 cities across Canada to raise funds that support local Salvation Ar ,2019-11-06 17:55:10,Twitter for Android,0,2
1192138359478587393,Sugar baby needed First 50 to like AND retweet gets 5000 I m legit 24 hours giveaway sugarDaddy Paypal Cash app ,2019-11-06 17:55:08,Twitter for iPhone,0,0
1192138358706888707,New artwork for sale Anne of Green Gables Charlottetown PEI Canada fineartamerica ,2019-11-06 17:55:08,Fine Art America,0,0
1192138356601360386,RT Starbucks Turn on your cheer the holidays are back tomorrow Nov 7 Purchase a handcrafted holiday beverage and get a Reusable R ,2019-11-06 17:55:07,Twitter for Android,0,752
1192138355720503296,Are you desperate in need of money to meet your needs First 30 people to like and retweet will get 3 000 for sho ,2019-11-06 17:55:07,Twitter for iPhone,0,0
1192138353728278531, ,2019-11-06 17:55:07,Retweeter_secretflying,0,1
1192138352637685760,RT EdwardK37330927 CTVNews If this was Canada he would be promoted to school Principal ,2019-11-06 17:55:06,Twitter Web App,0,5
1192138351836573697,Q11 Do you have any final tips or advice for entrepreneurs looking to build their competitive advantage Scotiabank StartupChats,2019-11-06 17:55:06,Hootsuite Inc.,0,0
1192138348455960576,RT joelle47019650 Tell Canada Goose Ditch Fur and Down ,2019-11-06 17:55:05,Twitter Web Client,0,7
1192138347982020608,RT RepMGS We should be leading this charge not missing in action ,2019-11-06 17:55:05,Twitter for Android,0,17
1192138341442940928,Read mo ,2019-11-06 17:55:04,Twitter Web App,0,21
1192138341011087360,RT fadeinsoftware Please do not put yourselves in a situation like Canada where you can just skip willy nilly off to the doctor raising ,2019-11-06 17:55:04,Twitter for Android,0,182
1192138339048030208,RT ArleneDickinson Canada is not perfect but it s an amazing country Separating from it makes no sense we re stronger as a country tog ,2019-11-06 17:55:03,Twitter for iPad,0,69
1192138337139605505,RT htsumura UBC s Nicola Symonds Some 14 years and a stone s throw later gutsy Birds harrier returns to her Calgary course and win rac ,2019-11-06 17:55:03,Twitter Web App,0,5
1192138332496650245,RT NatCitizens NICE COUNTRIES FINISH LAST Trudeau s Canada is too nice to fight for Western jobs too nice to stand up to Communist Chin ,2019-11-06 17:55:01,Twitter for Android,0,11
1192138327593508868,the rehab es ,2019-11-06 17:55:00,Twitter for iPhone,0,494
1192138327484518401,RT JustinTrudeau Had a good meeting with RepRichardNeal and his colleagues from the Ways amp Means Committee today We talked about the jo ,2019-11-06 17:55:00,Twitter Web App,0,22
1192138326943264768,Meet Deborah Oguntoyinbo accused of being a professional and prolific identity thief The 26 year old of Toronto ,2019-11-06 17:55:00,Twitter Web App,0,0
1192138324141576194,Kashechewan gets a new school but say it s not big enough for First Nation s baby boom CBC News by cbc,2019-11-06 17:54:59,HubSpot,0,0
1192138323684417542,My cousin got diagnosed with cancer stage 4 with lymphoblastic lyphoma My aunt is a single mother with 4 ,2019-11-06 17:54:59,Twitter for iPhone,0,42
1192138315253895169,RT disneyplus Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to MarvelStudios Infinity Saga on Nov ,2019-11-06 17:54:57,Twitter for iPhone,0,796
1192138308962463744, ,2019-11-06 17:54:56,Twitter for Android,0,10
1192138306256924672,RT cathmckenna Great piece TheTurner I absolutely agree that Canada can be a model for how a resource driven economy can move to a low ,2019-11-06 17:54:55,Twitter for Android,0,46
1192138304981884928,In addition Alberta should also leave the federal E I plan and create our own Alberta workers contributes betwee ,2019-11-06 17:54:55,Twitter Web App,0,1
1192138302163488768,RT PamBeebe1 Almost half of all First Nations families are food insecure 10 year study ,2019-11-06 17:54:54,Twitter for iPhone,0,1
1192138299315556353,And in Canada ,2019-11-06 17:54:54,Facebook,0,0
1192138298086625280,I am having a hard time finding accurate info Does anyone know how much money the federal government gave the oil ,2019-11-06 17:54:53,Twitter for Android,0,0
1192138297096724482,Why not ,2019-11-06 17:54:53,Twitter Web App,0,0
1192138288330612743,RT animal leaks This happens because you buy Canada Goose coats A dead dog in your neck canadagoosekills ,2019-11-06 17:54:51,Twitter for iPad,0,648
1192138284018937857,Abdullahi Ahmed Abdullahi s charge of armed robbery in ,2019-11-06 17:54:50,Twitter for Android,0,62
1192138283716956162,RT viva puffs why is grade 9 trending in canada,2019-11-06 17:54:50,Twitter for iPhone,0,1
1192138279614926861, JayCyyc mirgray souliermusic frpaul1 The problem Jason is Canada wide sophisticated bike thief operations traf ,2019-11-06 17:54:49,Twitter Web App,0,0
1192138275743399937,RT fordprefect241 dkreative1 It s minus 16 right now here in Edmonton and clear If it wasn t for the oil gas and coal industry we woul ,2019-11-06 17:54:48,Twitter for iPad,0,4
1192138272442597377,RT Marvel Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novembe ,2019-11-06 17:54:47,Twitter for iPhone,0,444
1192138271632941057,RT WSJ The percentage of women enrolled in full time M B A programs continues to rise climbing this fall to an average of 39 at more t ,2019-11-06 17:54:47,Twitter for iPhone,0,8
1192138269426716672,RT WSJ The percentage of women enrolled in full time M B A programs continues to rise climbing this fall to an average of 39 at more t ,2019-11-06 17:54:46,Twitter Web App,0,8
1192138260706816000,Albertans pay mor ,2019-11-06 17:54:44,Twitter for iPhone,0,262
1192138260614545409,2 Many ISI agents arr ,2019-11-06 17:54:44,Twitter Web App,0,447
1192138258940981248,2 Many ISI agents arr ,2019-11-06 17:54:44,Twitter for Android,0,447
1192138258383278081, kapboy59 KaleRBH RehanAb19632438 JustinTrudeau Most heads of state don t fly across the country to go surfing w ,2019-11-06 17:54:44,Twitter for Android,0,0
1192138257112408065, taraedoo Forget UK Come to Canada ,2019-11-06 17:54:44,Twitter for iPhone,0,0
1192138256571359233,RT cannaworldsite DrRobbFarms UBCmedicine Leafly CoachillinBiz WolfmanZack pufcreativ mgretailer EmeraldZoo Cogitatorium it wor ,2019-11-06 17:54:43,Twitter for iPhone,0,1
1192138256151826432,Imagine if an ,2019-11-06 17:54:43,Twitter for Android,0,110
1192138255686340609,Great news With the launch of IKEACanada s 2019 Summary Report it s announced plans to expand and introduce new ,2019-11-06 17:54:43,Twitter Web App,0,0
1192138253597474817,2 Many ISI agents arr ,2019-11-06 17:54:43,Twitter for Android,0,447
1192138250007138305, AryaKicksButt Sadly most of this applies to me and I live in Canada ,2019-11-06 17:54:42,Twitter Web App,1,0
1192138249516376065,Canada why ,2019-11-06 17:54:42,Twitter Web App,0,0
1192138249046769665,Will the independent nation of Alberta do it Or ,2019-11-06 17:54:42,Twitter Web App,0,16
1192138248773963776, Canada i ,2019-11-06 17:54:42,Twitter Web App,0,33
1192138244718247939,RT blogTO The world is watching after barge dislodges above Niagara Falls after 100 years Canada NiagaraFalls h ,2019-11-06 17:54:41,Twitter for iPhone,0,25
1192138243745239040,RT pressfreedom Authorities in the Six Nations Territory in Canada should conduct a prompt and thorough investigation into an arson atta ,2019-11-06 17:54:40,Twitter Web App,0,8
1192138243401306112,Na LOOOOOOL my neighbours kid said that his cousin said Canada is better than London and my mum said no it s not th ,2019-11-06 17:54:40,Twitter for iPhone,1,0
1192138242897973255,RT disneyplus Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to MarvelStudios Infinity Saga on Nov ,2019-11-06 17:54:40,Twitter for iPhone,0,796
1192138242256252928, critictheworld Move to Canada That is the answer Always ,2019-11-06 17:54:40,Twitter for iPhone,0,0
1192138239597043712,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:54:39,Twitter for Android,0,188
1192138238657351681,2 Many ISI agents arr ,2019-11-06 17:54:39,Twitter for Android,0,447
1192138238636388353,RT DrJacobsRad With fines of 50 000 and the possibility of imprisonment for critique of politicians freedom of speech in Canada is offi ,2019-11-06 17:54:39,Twitter for Android,0,175
1192138235343847424, StevenZiesemer ragahee1 CrystalFleisc10 AndrewYang Sanders M4A is flawed Canada has copay to see doctors Sand ,2019-11-06 17:54:38,Twitter Web App,0,0
1192138234895183877, ,2019-11-06 17:54:38,Twitter Web App,3,1
1192138232949026818,RT TorontoStar THREAD How corrosive water legacy lead plumbing and dated testing methods have created hidden lead hot spots across Can ,2019-11-06 17:54:38,Twitter for Android,0,329
1192138231438958592,RT ashlie weeks That s me Alternate universe Wish I was there Canada here I come But first I must purchase some flannel ,2019-11-06 17:54:37,Twitter for iPhone,0,2
1192138230298079234,RT knockedloose Round 2 of eastern Canada tonight Toronto at the Phoenix Theatre Doors at 6 ,2019-11-06 17:54:37,Twitter for iPhone,0,8
1192138228985286656, ,2019-11-06 17:54:37,Echofon,0,92
1192138227244847104,Wela lioq We couldn t have done this without any of you and we are forever grateful I ,2019-11-06 17:54:36,Twitter for iPhone,0,5
1192138225265106945,RT jbdijkerman Cultural exchange dance sing history language and a lot of fun Philippines Uruguay Japan India Puerto Rico ,2019-11-06 17:54:36,Twitter Web App,0,7
1192138224711286784,2 Many ISI agents arr ,2019-11-06 17:54:36,Twitter Web App,0,447
1192138221519458304,2 Many ISI agents arr ,2019-11-06 17:54:35,Twitter for Android,0,447
1192138220605263872, Immigrants of Canada s past were settlers and pionee ,2019-11-06 17:54:35,Twitter for iPhone,0,203
1192138218394791937,My cousin got diagnosed with cancer stage 4 with lymphoblastic lyphoma My aunt is a single mother with 4 ,2019-11-06 17:54:34,Twitter Web App,0,42
1192138217736167425,Zero compromising from ,2019-11-06 17:54:34,Twitter for iPad,0,83
1192138216155025409,Great job opportunities in conservation and fisheries in Eastern Canada ,2019-11-06 17:54:34,Twitter for Android,0,0
1192138214393491457, ChevyRay googled The Machine Canada and got a concerning answer Glad it wasn t that and is actually just paying with card ,2019-11-06 17:54:33,Twitter Web App,0,0
1192138211968999424,RT ChrisGZuger Startup Canada scotiabank If you re smart Constantly It shouldn t be a once or 4 time a year thing you always need t ,2019-11-06 17:54:33,BotAnalytic,0,1
1192138210467442688,Canada 45 ,2019-11-06 17:54:32,Twitter for Android,0,417
1192138209393696768,HOT Toronto Canada to the Azores for only 359 CAD roundtrip ,2019-11-06 17:54:32,dlvr.it,0,0
1192138208991236096,Maligne Lake at Sunrise Canada ,2019-11-06 17:54:32,🌎,0,0
1192138205828530176, CanadaRemembers,2019-11-06 17:54:31,Twitter for iPhone,0,974
1192138205820313600,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:54:31,Twitter for iPad,0,188
1192138202083143681,I TEAM Decatur diabetic turns to Canada for insulin via wandtvnews,2019-11-06 17:54:30,Twitter Web Client,0,0
1192138198375206912, In 2017 Oguntoyinbo was charged with 19 fraud related offences She was sentenced to jail twice the ,2019-11-06 17:54:30,Twitter Web App,0,1
1192138196949319681,RT cephiedvariable my favourite american scaremongering tactic against free healthcare is there will be NOTHING to stop people from gett ,2019-11-06 17:54:29,Twitter Web App,0,7
1192138191714734080,Side note a Canada Goose coat whilst potentially helpful in Canada is not a useful item to have in California I ,2019-11-06 17:54:28,Twitter Web App,0,0
1192138189517012997, Startup Canada scotiabank If you re smart Constantly It shouldn t be a once or 4 time a year thing you always ,2019-11-06 17:54:27,Twitter Web App,1,1
1192138186639712256,Gros Morne tourism industry comes together to brainstorm future growth CBC News ,2019-11-06 17:54:27,Facebook,0,0
1192138183628087296,Imagine if an ,2019-11-06 17:54:26,Twitter for iPhone,0,110
1192138181526687745,Zero compromising from ,2019-11-06 17:54:25,Twitter for iPhone,0,83
1192138179706605568,Canada Goose weather about to come in crazy ,2019-11-06 17:54:25,Twitter for iPhone,0,0
1192138175231053824,Imagine if an ,2019-11-06 17:54:24,Twitter Web App,0,110
1192138174429925377,RT CanadianDivaDi MrDash109 CoastalCndn Media is giving these people too much oxygen Good luck getting Native Canadians to have their ,2019-11-06 17:54:24,Twitter for iPad,0,3
1192138173624864768, Haggar ,2019-11-06 17:54:24,Twitter for iPhone,1,1
1192138173205401601,RT CoastGuardCAN News from BritishColumbia Trainers from across Canada were in Victoria for Trauma Resiliency Training last week This ,2019-11-06 17:54:24,Twitter for iPad,0,1
1192138172165169159,Canada 45 ,2019-11-06 17:54:23,Twitter for Android,0,417
1192138168126062592,It wasn t just humans that gave their lives From Gander to Winnie Remembering those animals who served Canada ,2019-11-06 17:54:22,Twitter for Android,0,0
1192138166670635008,TerrAscend Canada Receives License to Sell Cannabis Extracts Topicals and Edibles cannabis,2019-11-06 17:54:22,TweetGoogleAlerts,1,0
1192138163050962944,Canada is overdue for a reckoning with its anti black racism Tayo Bero ,2019-11-06 17:54:21,Facebook,0,0
1192138162220535808,RT ArleneDickinson Canada is not perfect but it s an amazing country Separating from it makes no sense we re stronger as a country tog ,2019-11-06 17:54:21,Twitter for iPhone,0,69
1192138160383369216,RT Shanyousaf6 I have known Qasim bhai for few years now also met him once in Canada He is truly compassionate amp one of the sanest voic ,2019-11-06 17:54:20,Twitter for Android,0,7
1192138160345681920, mishacollins Unfortunately you wouldn t be close to me I m in New Brunswick Canada,2019-11-06 17:54:20,Twitter for Android,0,0
1192138157908606981,2 Many ISI agents arr ,2019-11-06 17:54:20,Twitter Web App,0,447
1192138157757784067,RT CBCManitoba Winnipeg Jets Bryan Little gets 25 30 stitches after puck to head ,2019-11-06 17:54:20,Twitter for Android,0,3
1192138155303956480, AkinozuTeam Originally from Kosovo but living in Canada,2019-11-06 17:54:19,Twitter for iPhone,0,0
1192138152460324864,Web Developer at Finhaven Vancouver BC Canada ,2019-11-06 17:54:19,IFTTT,0,0
1192138151571030016,2 Many ISI agents arr ,2019-11-06 17:54:18,Twitter for Android,0,447
1192138148165275648,RT sarbjitkaur1 I don t understand why this is getting so much coverage It s 150 disgruntled right winger types making mewling noises T ,2019-11-06 17:54:18,Twitter for iPhone,0,59
1192138147645313025,RT Borealconserve Canada s Boreal Forest is the largest intact forest on the planet and there are a million reasons to conserve it c ,2019-11-06 17:54:17,Twitter for Android,0,11
1192138147112480768, StarbucksCanada is the eggnog latte coming back to Canada this holiday season Also is it true there is no more gingerbread latte ,2019-11-06 17:54:17,Twitter for iPhone,0,0
1192138144185016321, news newmusic newmusicfriday musicind ,2019-11-06 17:54:17,Twitter for Android,0,3
1192138141504655360, globalnews Absolutely Alberta and Saskatchewan seperate taking BC with us say bye bye Canada enjoy your divided ,2019-11-06 17:54:16,Twitter for Android,0,0
1192138139491602433,Visit ,2019-11-06 17:54:15,Twitter Web App,0,0
1192138135557115906,My cousin got diagnosed with cancer stage 4 with lymphoblastic lyphoma My aunt is a single mother with 4 ,2019-11-06 17:54:15,Twitter for iPhone,0,42
1192138134747852800, IkhenaniGoesInternational ,2019-11-06 17:54:14,Twitter Web App,0,5
1192138134714236928,Rick Zamperin Hamilton could soon be Canada s new City of toronto argos bhivenectar bhivechat bhivelabs ,2019-11-06 17:54:14,BHIVE Nectar,0,0
1192138122387177473,It still shocks me how we have such good medical care in Canada except for when it comes to mental health like the system is SO bad,2019-11-06 17:54:11,Twitter for iPhone,0,0
1192138122273923072,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:54:11,Twitter for Android,0,1259
1192138119329353728,RT CTVVancouver The Canadian Down Syndrome Society has launched a campaign to help Google improve its voice recognition technology ,2019-11-06 17:54:11,Twitter for iPad,0,3
1192138111221977088,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:54:09,Twitter Web Client,0,188
1192138106566107137,RT EDenhoff maxfawcett One ex Premier who ran five deficits jacked up sales tax by 1 billion or 600 family and added 10 billion debt ,2019-11-06 17:54:08,Twitter for iPad,0,10
1192138105274478592,Imagine if an ,2019-11-06 17:54:07,Twitter for iPhone,0,110
1192138100723441664,Make clean energy affordable for every Kenyan household cooking cook stoves Chefdennispalma Canada Ontario ,2019-11-06 17:54:06,BHIVE Nectar,0,0
1192138100203503623,RT CanadaFgm Proof after the screening WindsorFilmFest of GisellePortenie s film itnoyd FGM is myissuetooCanada Congrats for shin ,2019-11-06 17:54:06,Twitter for iPhone,0,9
1192138099377094656,2 Many ISI agents arr ,2019-11-06 17:54:06,Twitter for Android,0,447
1192138098584543233,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:54:06,Twitter for iPhone,0,189
1192138098525655040,So many ignorant to the dire impacts a shut down of Canada s O amp G sector would have on our economic well ,2019-11-06 17:54:06,Twitter for iPhone,0,53
1192138097200373761,RT CBCPEI No strike but ferry workers reject tentative agreement pei ,2019-11-06 17:54:05,Twitter Web App,0,1
1192138096801931264,RT JoelCRosenberg Just ran into stephenharper here in Jerusalem when Harper was the Prime Minister of Canada for 10 years he was fa ,2019-11-06 17:54:05,Twitter for iPhone,0,1
1192138096386555905,Bartender in Edmonton for Red Lobster Canada Inc ,2019-11-06 17:54:05,dlvr.it,0,0
1192138095967129600,Trump impeachment hearings to go public next week ,2019-11-06 17:54:05,dlvr.it,0,0
1192138091894595584,Cannabis may be helping Canadians cope with the effects of post ,2019-11-06 17:54:04,MMP Connect Blog,0,0
1192138088111316993, Antonio Tajani ForzaItalia RM forza italia DavideBordoni the message film in english ,2019-11-06 17:54:03,Twitter Web App,0,0
1192138086148382720,RT MerlinofCanada I was in business in Calgary for 35 years and I do not know one person who would want to separate from Canada not one ,2019-11-06 17:54:03,Twitter for Android,0,119
1192138082608390145, ,2019-11-06 17:54:02,Twitter for iPad,1,0
1192138080129437696,Top prizes include 10 000 000 bribes for witnesses a free trip to Canada unlimited hookers and blow include ,2019-11-06 17:54:01,Twitter for iPhone,0,272
1192138076769996800,RT JustinTrudeau Had a good meeting with RepRichardNeal and his colleagues from the Ways amp Means Committee today We talked about the jo ,2019-11-06 17:54:01,Twitter Web App,0,22
1192138075046076416,My cousin got diagnosed with cancer stage 4 with lymphoblastic lyphoma My aunt is a single mother with 4 ,2019-11-06 17:54:00,Twitter for iPhone,0,42
